"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://tumbleweedwords.com/IMG-20221227-WA0024.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","173789","173789","173789","66.575","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.133","Wed, 01 Apr 2026 19:46:02 GMT","","","","","1.1","","","","","","https://tumbleweedwords.com/IMG-20221227-WA0024.jpg","2026-04-02 06:54:49"
"https://tumbleweedwords.com/influenced-by-virginia-woolf.html","text/html; charset=utf-8","200","OK","Indexable","","Writing Influenced by Virginia Woolf — Tumbleweed Words","55","517","Flash fiction influenced by Virginia Woolf — Tumbleweed Words. Woolf's stream of consciousness, her city walking, and what she did to fiction's interior life.","158","978","","0","Writing influenced by Woolf","27","Read the Woolf-tradition pieces.","32","Written from anywhere Sent to your inbox","40","max-image-preview:large","","","https://tumbleweedwords.com/influenced-by-virginia-woolf.html","","","","","","42788","18445","18445","7.066","","449","83","5.410","78.118","Fairly Easy","7.027","2","0","","2","2","0","1.940","21","9","0","12","7","0","","","","","e77582420307a3cbd17e9031328fe599","0.103","Wed, 01 Apr 2026 19:46:02 GMT","","","","en","1.1","","","","","","https://tumbleweedwords.com/influenced-by-virginia-woolf.html","2026-04-02 06:54:49"
"https://tumbleweedwords.com/what-is-magical-realism.html","text/html; charset=utf-8","200","OK","Indexable","","What Is Magical Realism? Definition, Examples, and Key Writers | Tumbleweed Words","81","751","What magical realism is, where it came from, and why it matters. A guide to the literary movement with examples from Márquez, Murakami, Morrison, and others.","157","1024","what is magical realism, magical realism definition, magical realism examples, magical realism writers, magical realism in literature","133","What Is Magical Realism? A Guide for Readers and Writers","56","The simplest definition","23","Where it came from","18","max-image-preview:large","","","https://tumbleweedwords.com/what-is-magical-realism.html","","","","","","35673","10703","10703","4.100","","1025","166","6.175","66.446","Normal","18.477","2","0","","1","1","0","0.970","24","10","0","21","14","0","","","","","f92002a29c2736757f2add6e09b5a63c","0.108","Wed, 01 Apr 2026 19:46:02 GMT","","","","en","1.1","","","","","","https://tumbleweedwords.com/what-is-magical-realism.html","2026-04-02 06:54:49"
"https://tumbleweedwords.com/influenced-by-ernest-hemingway.html","text/html; charset=utf-8","200","OK","Indexable","","Writing Influenced by Ernest Hemingway — Tumbleweed Words","57","559","Flash fiction in the tradition of Hemingway — Tumbleweed Words. The iceberg theory, journalism-trained prose, and what Hemingway actually taught writers.","153","994","","0","Writing influenced by Hemingway","31","Read the Hemingway-tradition pieces.","36","Written from anywhere Sent to your inbox","40","max-image-preview:large","","","https://tumbleweedwords.com/influenced-by-ernest-hemingway.html","","","","","","43116","18569","18569","7.113","","469","86","5.453","76.113","Fairly Easy","7.376","2","0","","6","5","0","4.850","24","11","0","10","5","0","","","","","1f131c41e488a1454682efaf50562a60","0.106","Wed, 01 Apr 2026 19:46:02 GMT","","","","en","1.1","","","","","","https://tumbleweedwords.com/influenced-by-ernest-hemingway.html","2026-04-02 06:54:49"
"https://tumbleweedwords.com/P1030715.JPG","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","296434","296434","296434","113.558","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.115","Wed, 01 Apr 2026 19:46:02 GMT","","","","","1.1","","","","","","https://tumbleweedwords.com/P1030715.JPG","2026-04-02 06:54:49"
"https://tumbleweedwords.com/P1010108.JPG","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","189480","189480","189480","72.586","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.139","Wed, 01 Apr 2026 19:46:02 GMT","","","","","1.1","","","","","","https://tumbleweedwords.com/P1010108.JPG","2026-04-02 06:54:49"
"https://tumbleweedwords.com/craft-essay.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","170578","170578","170578","65.345","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.100","Wed, 01 Apr 2026 19:46:02 GMT","","","","","1.1","","","","","","https://tumbleweedwords.com/craft-essay.webp","2026-04-02 06:54:49"
"https://tumbleweedwords.com/flash-fiction-workshop.html","text/html; charset=utf-8","200","OK","Indexable","","Flash Fiction Workshop — Free AI Craft Analysis | Tumbleweed Words","66","614","Free AI flash fiction workshop by Tumbleweed Words. Instant craft analysis — compression score, style influences from Carver to Hempel, ending assessment.","154","1006","flash fiction workshop, flash fiction feedback, free flash fiction critique, AI writing tool, flash fiction craft analysis, minimalist fiction feedback","151","Get your flash fiction analysed","31","Written from anywhere Sent to your inbox","40","One piece of flash fiction or poetry. Free, every week.","55","max-image-preview:large","","","https://tumbleweedwords.com/flash-fiction-workshop.html","","","","","","38912","10903","10903","4.177","","306","73","4.192","80.933","Easy","5.464","2","0","","8","6","0","5.830","17","8","0","7","4","0","","","","","ca3dd507fa5bfbc4a9ab664244c31c53","0.106","Wed, 01 Apr 2026 19:46:02 GMT","","","","en","1.1","","","","","","https://tumbleweedwords.com/flash-fiction-workshop.html","2026-04-02 06:54:49"
"https://tumbleweedwords.com/flash-fiction-vs-short-story.html","text/html; charset=utf-8","200","OK","Indexable","","Flash Fiction vs Short Story | Tumbleweed Words","47","431","Flash fiction and the short story are different forms. What actually separates them — in structure, technique, and what each form asks of the reader.","149","934","flash fiction vs short story, difference between flash fiction and short story, flash fiction vs short fiction, how flash fiction differs from short story","154","Flash Fiction vs Short Story: The Real Differences","50","The fundamental structural difference","37","What the reader does","20","max-image-preview:large","","","https://tumbleweedwords.com/flash-fiction-vs-short-story.html","","","","","","34062","10184","10184","3.901","","1136","167","6.802","80.105","Easy","20.317","2","0","","8","6","0","5.830","23","13","0","7","3","0","","","","","522b5fb1fe4cc2fb0312c6cc15ea1173","0.148","Wed, 01 Apr 2026 19:46:02 GMT","","","","en","1.1","","","","","","https://tumbleweedwords.com/flash-fiction-vs-short-story.html","2026-04-02 06:54:49"
"https://tumbleweedwords.com/influenced-by-samuel-beckett.html","text/html; charset=utf-8","200","OK","Indexable","","Writing Influenced by Samuel Beckett — Tumbleweed Words","55","532","Flash fiction influenced by Beckett — Tumbleweed Words. Beckett's radical compression, dark comedy, and what happens when language is pushed to its limits.","155","1013","","0","Writing influenced by Beckett","29","Read the Beckett-tradition pieces.","34","Written from anywhere Sent to your inbox","40","max-image-preview:large","","","https://tumbleweedwords.com/influenced-by-samuel-beckett.html","","","","","","42780","18511","18511","7.091","","460","85","5.412","84.006","Easy","7.141","2","0","","1","1","0","0.970","22","10","0","11","6","0","","","","","9f3c3e809325105ce5a6aa83b9b6dc5b","0.142","Wed, 01 Apr 2026 19:46:02 GMT","","","","en","1.1","","","","","","https://tumbleweedwords.com/influenced-by-samuel-beckett.html","2026-04-02 06:54:49"
"https://tumbleweedwords.com/influenced-by-franz-kafka.html","text/html; charset=utf-8","200","OK","Indexable","","Writing Influenced by Franz Kafka — Tumbleweed Words","52","500","Flash fiction in the tradition of Kafka — Tumbleweed Words. Absurdism, bureaucratic nightmares, and how his innovations survive in contemporary flash fiction.","158","1007","","0","Writing influenced by Kafka","27","Read the Kafka-tradition pieces.","32","Written from anywhere Sent to your inbox","40","max-image-preview:large","","","https://tumbleweedwords.com/influenced-by-franz-kafka.html","","","","","","42984","18534","18534","7.100","","454","82","5.537","80.278","Easy","7.030","2","0","","1","1","0","0.970","22","10","0","12","7","0","","","","","c9b17cb3a7c455f9f60b2d67b8b37d7e","0.148","Wed, 01 Apr 2026 19:46:02 GMT","","","","en","1.1","","","","","","https://tumbleweedwords.com/influenced-by-franz-kafka.html","2026-04-02 06:54:49"
"https://tumbleweedwords.com/what-george-saunders-teaches-writers.html","text/html; charset=utf-8","200","OK","Indexable","","What George Saunders Actually Teaches Writers About Prose | Tumbleweed Words","76","731","What Saunders' work demonstrates about sentence construction, empathy as technique, and the compressed story — beyond what the classroom usually covers.","152","1023","George Saunders writing advice, Saunders prose techniques, what Saunders teaches writers, Saunders craft fiction, George Saunders A Swim in a Pond in the Rain","158","What George Saunders Actually Teaches Writers About Prose","57","The sentence as the unit of moral intelligence","46","The use of comic voice as compression","37","max-image-preview:large","","","https://tumbleweedwords.com/what-george-saunders-teaches-writers.html","","","","","","33445","9692","9692","3.713","","748","112","6.679","69.876","Normal","14.598","2","0","","1","1","0","0.970","24","13","0","8","4","0","","","","","58dd17199eb2fb79d21335ef31d8f96","0.150","Wed, 01 Apr 2026 19:46:02 GMT","","","","en","1.1","","","","","","https://tumbleweedwords.com/what-george-saunders-teaches-writers.html","2026-04-02 06:54:49"
"https://tumbleweedwords.com/influenced-by-jorge-luis-borges.html","text/html; charset=utf-8","200","OK","Indexable","","Writing Influenced by Jorge Luis Borges — Tumbleweed Words","58","552","Flash fiction influenced by Borges — Tumbleweed Words. The literature of ideas: the story as thought experiment, labyrinths, and infinite libraries.","148","918","","0","Writing influenced by Borges","28","Read the Borges-tradition pieces.","33","Written from anywhere Sent to your inbox","40","max-image-preview:large","","","https://tumbleweedwords.com/influenced-by-jorge-luis-borges.html","","","","","","43087","18555","18555","7.108","","473","86","5.500","74.621","Fairly Easy","7.276","2","0","","2","2","0","1.940","22","10","0","12","7","0","","","","","2ac1ae88648d88867f7ee6cc66ad7a0d","0.107","Wed, 01 Apr 2026 19:46:02 GMT","","","","en","1.1","","","","","","https://tumbleweedwords.com/influenced-by-jorge-luis-borges.html","2026-04-02 06:54:49"
"https://tumbleweedwords.com/published-work-magazines.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","64146","64146","64146","24.573","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.125","Wed, 01 Apr 2026 19:46:02 GMT","","","","","1.1","","","","","","https://tumbleweedwords.com/published-work-magazines.webp","2026-04-02 06:54:49"
"https://tumbleweedwords.com/faq-reading.html","text/html; charset=utf-8","200","OK","Indexable","","Reading FAQ — Best Flash Fiction Writers & Literary Magazines | Tumbleweed Words","80","746","Answers to common reading questions — the best flash fiction writers, best literary magazines, what to read if you like Raymond Carver, and the best poetry newsletters.","168","1068","best flash fiction writers, best literary magazines, what to read if you like raymond carver, best poetry newsletters","117","Reading — Frequently Asked Questions","36","Written from anywhere Sent to your inbox","40","One piece of flash fiction or poetry. Free, every week.","55","max-image-preview:large","","","https://tumbleweedwords.com/faq-reading.html","","","","","","32478","8623","8623","3.303","","611","97","6.299","65.857","Normal","12.942","2","0","","2","1","0","0.970","25","13","0","8","3","0","","","","","a2df011ce975da11826b0aed254466e6","0.105","Wed, 01 Apr 2026 19:46:02 GMT","","","","en","1.1","","","","","","https://tumbleweedwords.com/faq-reading.html","2026-04-02 06:54:49"
"https://tumbleweedwords.com/faq-literary-craft.html","text/html; charset=utf-8","200","OK","Indexable","","Literary Craft FAQ — Iceberg Theory, Show Don’t Tell & More | Tumbleweed Words","78","718","Answers to common questions about literary craft — the iceberg theory, show don’t tell, minimalist fiction, prose poems, and how to end a story.","144","908","iceberg theory, show dont tell, minimalist fiction, prose poem, how to end a short story","88","Literary Craft — Frequently Asked Questions","43","Written from anywhere Sent to your inbox","40","One piece of flash fiction or poetry. Free, every week.","55","max-image-preview:large","","","https://tumbleweedwords.com/faq-literary-craft.html","","","","","","34461","9126","9126","3.496","","800","121","6.612","73.436","Fairly Easy","14.902","2","0","","2","1","0","0.970","27","15","0","7","3","0","","","","","e019614fadb90e8f854f796f30a8950d","0.100","Wed, 01 Apr 2026 19:46:02 GMT","","","","en","1.1","","","","","","https://tumbleweedwords.com/faq-literary-craft.html","2026-04-02 06:54:49"
"https://tumbleweedwords.com/index.html","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Tumbleweed Words — Flash Fiction Written From the Road | David","62","582","Flash fiction and poetry written from the road. Fiction & Poetry · Craft & Theory · Must Reads · Book Reviews · Essays & Culture · Postcards. Pushcart-shortlisted. Free weekly newsletter.","187","1166","literary newsletter, flash fiction, nomadic writing, minimalist fiction, dirty realism, short stories, prose poetry, Substack","125","Tumbleweed Words is a literary hub with a weekly newsletter of original fiction and poetry, written from the road — free to read.","129","Stories that land in your inbox, they’re from all over the place.","65","Latest from the road","20","max-image-preview:large","","","https://tumbleweedwords.com/","","","","","","64521","15173","15173","5.812","","651","135","4.822","84.592","Easy","6.191","2","0","","62","60","0","58.250","45","16","0","24","12","0","","","","","c69ac3ab99b48c23d0e214e6d4bf27b4","0.113","Wed, 01 Apr 2026 19:46:02 GMT","","","","en","1.1","","","","","","https://tumbleweedwords.com/index.html","2026-04-02 06:54:49"
"https://tumbleweedwords.com/influenced-by-raymond-carver.html","text/html; charset=utf-8","200","OK","Indexable","","Writing Influenced by Raymond Carver — Tumbleweed Words","55","538","Flash fiction in the tradition of Raymond Carver — Tumbleweed Words. Carver's influence on minimalist prose, dirty realism, and working-class short fiction.","156","979","","0","Writing influenced by Carver","28","Read the Carver-tradition pieces.","33","Written from anywhere Sent to your inbox","40","max-image-preview:large","","","https://tumbleweedwords.com/influenced-by-raymond-carver.html","","","","","","43079","18564","18564","7.112","","479","87","5.506","84.326","Easy","7.299","2","0","","16","14","0","13.590","22","10","0","12","7","0","","","","","d96c91578d76a565d7994a9a85e6cd38","0.104","Wed, 01 Apr 2026 19:46:02 GMT","","","","en","1.1","","","","","","https://tumbleweedwords.com/influenced-by-raymond-carver.html","2026-04-02 06:54:49"
"https://tumbleweedwords.com/what-is-the-iceberg-theory.html","text/html; charset=utf-8","200","OK","Indexable","","What Is the Iceberg Theory in Literature? Hemingway's Most Misunderstood Idea | Tumbleweed Words","96","902","Hemingway's iceberg theory: most cited and most misunderstood. What it actually says, what it doesn't, and how it applies to flash fiction and minimalist prose.","160","1007","iceberg theory Hemingway, iceberg theory literature, what is the iceberg theory, Hemingway theory of omission, iceberg principle writing","136","What Is the Iceberg Theory in Literature? Hemingway's Most Misunderstood Idea","77","What the iceberg theory actually says","37","The difference between omission and absence","43","max-image-preview:large","","","https://tumbleweedwords.com/what-is-the-iceberg-theory.html","","","","","","33478","9701","9701","3.716","","819","133","6.158","79.624","Fairly Easy","15.220","2","0","","22","15","0","14.560","24","13","0","7","3","0","","","","","3315b2940c91d524d3a25e6c08741416","0.103","Wed, 01 Apr 2026 19:46:02 GMT","","","","en","1.1","","","","","","https://tumbleweedwords.com/what-is-the-iceberg-theory.html","2026-04-02 06:54:49"
"https://tumbleweedwords.com/S7001986.JPG","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","682760","682760","682760","261.552","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.118","Wed, 01 Apr 2026 19:46:02 GMT","","","","","1.1","","","","","","https://tumbleweedwords.com/S7001986.JPG","2026-04-02 06:54:49"
"https://tumbleweedwords.com/what-is-dirty-realism.html","text/html; charset=utf-8","200","OK","Indexable","","What Is Dirty Realism? The Complete Guide | Tumbleweed Words","60","572","Dirty realism changed American short fiction. What it is, where it came from, who defined it, and why it still matters to writers of compressed forms.","150","930","what is dirty realism, dirty realism definition, dirty realism fiction, Carver dirty realism, dirty realism examples, American short story","138","What Is Dirty Realism? The American Short Story at Its Most Honest","66","The key writers and what defined them","37","What dirty realism is not","25","max-image-preview:large","","","https://tumbleweedwords.com/what-is-dirty-realism.html","","","","","","38233","11644","11644","4.461","","1407","197","7.142","66.763","Normal","23.666","2","0","","15","11","0","10.680","23","12","0","13","8","0","","","","","56ba3bbfd98784fd5d9a2b1702841d76","0.114","Wed, 01 Apr 2026 19:46:02 GMT","","","","en","1.1","","","","","","https://tumbleweedwords.com/what-is-dirty-realism.html","2026-04-02 06:54:49"
"https://tumbleweedwords.com/city-istanbul.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","55830","55830","55830","21.387","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.102","Wed, 01 Apr 2026 19:46:02 GMT","","","","","1.1","","","","","","https://tumbleweedwords.com/city-istanbul.webp","2026-04-02 06:54:50"
"https://tumbleweedwords.com/fiction-set-in-buenos-aires.html","text/html; charset=utf-8","200","OK","Indexable","","Buenos Aires in Fiction and the City That Keeps You Up All Night | Tumbleweed Words","83","756","Why writers keep returning to Buenos Aires. Borges, tango rhythms in prose, disappearing into a new city, and writing at the edge of the world.","143","896","Buenos Aires fiction, writing in Buenos Aires, Borges Buenos Aires, Latin American literature","93","Buenos Aires in Fiction and the City That Keeps You Up All Night","64","The tango and what it teaches about writing","43","Disappearing and reappearing","28","max-image-preview:large","","","https://tumbleweedwords.com/fiction-set-in-buenos-aires.html","","","","","","32651","9937","9937","3.807","","927","156","5.942","83.349","Easy","17.017","2","0","","3","3","0","2.910","18","9","0","8","4","0","","","","","a366eaf36592ccae903459210e74d0c5","0.121","Wed, 01 Apr 2026 19:46:02 GMT","","","","en","1.1","","","","","","https://tumbleweedwords.com/fiction-set-in-buenos-aires.html","2026-04-02 06:54:50"
"https://tumbleweedwords.com/paris-bookshop.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","177654","177654","177654","68.056","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.117","Wed, 01 Apr 2026 19:46:02 GMT","","","","","1.1","","","","","","https://tumbleweedwords.com/paris-bookshop.webp","2026-04-02 06:54:50"
"https://tumbleweedwords.com/an-expat-in-paris.html","text/html; charset=utf-8","200","OK","Indexable","","An Expat in Paris — On James Baldwin's Giovanni's Room | Tumbleweed Words","73","698","A personal essay on discovering James Baldwin's Giovanni's Room — desire, displacement and the pastel skylines of Paris. By David, Tumbleweed Words.","148","973","","0","An Expat in Paris","17","A stylist without compromise","28","Love and despair","16","max-image-preview:large","","","https://tumbleweedwords.com/an-expat-in-paris.html","","","","","","32756","10059","10059","3.853","","1033","135","7.652","81.464","Easy","18.772","2","0","","22","21","0","20.390","29","11","0","5","4","0","","","","","9e75ebcf3aeac3616198f1da313dbd2b","0.112","Wed, 01 Apr 2026 19:46:02 GMT","","","","en","1.1","","","","","","https://tumbleweedwords.com/an-expat-in-paris.html","2026-04-02 06:54:50"
"https://tumbleweedwords.com/IMG_20150317_132854.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","44898","44898","44898","17.200","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.171","Wed, 01 Apr 2026 19:46:02 GMT","","","","","1.1","","","","","","https://tumbleweedwords.com/IMG_20150317_132854.webp","2026-04-02 06:54:50"
"https://tumbleweedwords.com/IMG_20221001_094917117.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","75840","75840","75840","29.053","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.168","Wed, 01 Apr 2026 19:46:02 GMT","","","","","1.1","","","","","","https://tumbleweedwords.com/IMG_20221001_094917117.webp","2026-04-02 06:54:50"
"https://tumbleweedwords.com/city-prague.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","44626","44626","44626","17.095","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.163","Wed, 01 Apr 2026 19:46:02 GMT","","","","","1.1","","","","","","https://tumbleweedwords.com/city-prague.webp","2026-04-02 06:54:50"
"https://tumbleweedwords.com/flash-fiction-about-memory.html","text/html; charset=utf-8","200","OK","Indexable","","Memory in Fiction and Why It Always Lies | Tumbleweed Words","59","557","How fiction uses memory. The body remembers differently, forgetting is editing, and every memory is already fiction. A guide for writers.","137","862","memory in fiction, flash fiction about memory, unreliable narrator, writing about memory","88","Memory in Fiction and Why It Always Lies","40","The body remembers differently","30","What memory leaves out","22","max-image-preview:large","","","https://tumbleweedwords.com/flash-fiction-about-memory.html","","","","","","31875","9572","9572","3.667","","819","142","5.768","80.950","Easy","15.618","2","0","","6","6","0","5.830","19","10","0","7","3","0","","","","","e7de4501aa2b00253b23fa485315dd0c","0.114","Wed, 01 Apr 2026 19:46:02 GMT","","","","en","1.1","","","","","","https://tumbleweedwords.com/flash-fiction-about-memory.html","2026-04-02 06:54:50"
"https://tumbleweedwords.com/IMG_20250330_131917000.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","110170","110170","110170","42.204","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.157","Wed, 01 Apr 2026 19:46:02 GMT","","","","","1.1","","","","","","https://tumbleweedwords.com/IMG_20250330_131917000.webp","2026-04-02 06:54:50"
"https://tumbleweedwords.com/literary-interviews.html","text/html; charset=utf-8","200","OK","Indexable","","Literary Interviews — The Art of Fiction & Poetry | Tumbleweed Words","68","608","Essential literary interviews with great writers and poets. From The Paris Review, The New Yorker and beyond. Nabokov, Hemingway, Auden, Borges and more.","153","1009","literary interviews, Paris Review interviews, art of fiction, art of poetry, Nabokov interview, Hemingway interview, Borges interview, writing craft, Tumbleweed Words","166","Read classic literary interviews","32","Stories written on the road Sent to your inbox","46","One piece of flash fiction or poetry. Free, every week.","55","max-image-preview:large","","","https://tumbleweedwords.com/literary-interviews.html","","","","","","34351","9492","9492","3.636","","648","138","4.696","85.352","Easy","11.957","2","0","","3","3","0","2.910","23","9","0","22","17","0","","","","","339f7fe547b924a7672c9907433e0d5","0.153","Wed, 01 Apr 2026 19:46:02 GMT","","","","en","1.1","","","","","","https://tumbleweedwords.com/literary-interviews.html","2026-04-02 06:54:50"
"https://tumbleweedwords.com/IMG_20250824_121917006.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","68996","68996","68996","26.431","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.099","Wed, 01 Apr 2026 19:46:02 GMT","","","","","1.1","","","","","","https://tumbleweedwords.com/IMG_20250824_121917006.webp","2026-04-02 06:54:50"
"https://tumbleweedwords.com/fiction-set-in-prague.html","text/html; charset=utf-8","200","OK","Indexable","","Prague in Fiction and the City That Reads Like a Dream | Tumbleweed Words","73","674","Why Prague draws writers. Kafka's corridors, the uncanny ordinary, cobblestone fog, and the city that makes every street feel like a story you half remember.","157","989","Prague fiction, Kafka Prague, writing in Prague, Czech literature","65","Prague in Fiction and the City That Reads Like a Dream","54","Kafka’s corridors","17","The uncanny ordinary","20","max-image-preview:large","","","https://tumbleweedwords.com/fiction-set-in-prague.html","","","","","","32729","9966","9966","3.818","","949","152","6.243","81.042","Easy","17.466","2","0","","2","2","0","1.940","20","11","0","7","3","0","","","","","58a9b19cfc187d77175c3d5454d4ab5a","0.149","Wed, 01 Apr 2026 19:46:02 GMT","","","","en","1.1","","","","","","https://tumbleweedwords.com/fiction-set-in-prague.html","2026-04-02 06:54:50"
"https://tumbleweedwords.com/flash-fiction-about-trains.html","text/html; charset=utf-8","200","OK","Indexable","","Why Writers Keep Coming Back to Trains | Tumbleweed Words","57","552","Trains and fiction. Why the carriage is a confessional, the platform is a stage, and the journey between stations is where the best short fiction lives.","152","926","trains and fiction, flash fiction about trains, train stories literature, writing on trains","91","Why Writers Keep Coming Back to Trains","38","The carriage as confessional","28","Motion as permission","20","max-image-preview:large","","","https://tumbleweedwords.com/flash-fiction-about-trains.html","","","","","","32511","9842","9842","3.770","","909","157","5.790","84.063","Easy","16.955","2","0","","2","2","0","1.940","20","11","0","7","3","0","","","","","791d0cae32c90415b97c7c6b3b689cc4","0.145","Wed, 01 Apr 2026 19:46:02 GMT","","","","en","1.1","","","","","","https://tumbleweedwords.com/flash-fiction-about-trains.html","2026-04-02 06:54:50"
"https://tumbleweedwords.com/fiction-themes.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","97732","97732","97732","37.439","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.137","Wed, 01 Apr 2026 19:46:02 GMT","","","","","1.1","","","","","","https://tumbleweedwords.com/fiction-themes.webp","2026-04-02 06:54:50"
"https://tumbleweedwords.com/flash-fiction-about-strangers.html","text/html; charset=utf-8","200","OK","Indexable","","The Stranger in Fiction and Why We Cannot Look Away | Tumbleweed Words","70","674","Why fiction keeps returning to the stranger. Projection, brief encounters, and the unrepeatable moment. How to write about people you will never see again.","155","984","strangers in fiction, flash fiction about strangers, writing about strangers, brief encounters fiction","102","The Stranger in Fiction and Why We Cannot Look Away","51","What we project","15","Brief encounters and the unrepeatable moment","44","max-image-preview:large","","","https://tumbleweedwords.com/flash-fiction-about-strangers.html","","","","","","32235","9616","9616","3.684","","845","157","5.382","84.033","Easy","16.095","2","0","","3","3","0","2.910","20","11","0","7","3","0","","","","","17149f0338926d275f72fae69a216c19","0.105","Wed, 01 Apr 2026 19:46:02 GMT","","","","en","1.1","","","","","","https://tumbleweedwords.com/flash-fiction-about-strangers.html","2026-04-02 06:54:50"
"https://tumbleweedwords.com/IMG_0113.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","31780","31780","31780","12.174","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.137","Wed, 01 Apr 2026 19:46:02 GMT","","","","","1.1","","","","","","https://tumbleweedwords.com/IMG_0113.webp","2026-04-02 06:54:50"
"https://tumbleweedwords.com/IMG_0175.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","50062","50062","50062","19.178","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.105","Wed, 01 Apr 2026 19:46:02 GMT","","","","","1.1","","","","","","https://tumbleweedwords.com/IMG_0175.webp","2026-04-02 06:54:50"
"https://tumbleweedwords.com/P1040311.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","12240","12240","12240","4.689","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.101","Wed, 01 Apr 2026 19:46:02 GMT","","","","","1.1","","","","","","https://tumbleweedwords.com/P1040311.webp","2026-04-02 06:54:50"
